level_0,level_1,0,column1,column2
1972,43,"[126247.95882995005, 43]",126247.95882995005,43
1972,44,"[139516.6193029778, 44]",139516.6193029778,44
1972,45,"[166694.4567431979, 45]",166694.4567431979,45
1972,46,"[155492.589250055, 46]",155492.589250055,46
1972,47,"[201285.15678419618, 47]",201285.15678419618,47
1972,48,"[235060.8060925843, 48]",235060.8060925843,48
1973,0,"[7947.0, 0]",7947.0,0
1973,1,"[5011.3782, 1]",5011.3782,1
1973,2,"[6408.04930434, 2]",6408.04930434,2
1973,3,"[7565.983813634239, 3]",7565.983813634239,3
1973,4,"[6546.089195556343, 4]",6546.089195556343,4
1973,5,"[6475.391432244334, 5]",6475.391432244334,5
1973,6,"[6939.676997936253, 6]",6939.676997936253,6
1973,7,"[8205.474082359826, 7]",8205.474082359826,7
1973,8,"[6973.01187518938, 8]",6973.01187518938,8
1973,9,"[7967.363368591386, 9]",7967.363368591386,9
1973,10,"[9491.519981002917, 10]",9491.519981002917,10
1973,11,"[9665.214796655271, 11]",9665.214796655271,11
1973,12,"[12340.54625236945, 12]",12340.54625236945,12
1973,13,"[14392.779094138488, 13]",14392.779094138488,13
1973,14,"[14703.66312257188, 14]",14703.66312257188,14
1973,15,"[16526.917349770792, 15]",16526.917349770792,15
1973,16,"[20932.993515219685, 16]",20932.993515219685,16
1973,17,"[19162.0622638321, 17]",19162.0622638321,17
1973,18,"[24148.030864881213, 18]",24148.030864881213,18
1973,19,"[25229.86264762789, 19]",25229.86264762789,19
1973,20,"[26990.907060432317, 20]",26990.907060432317,20
1973,21,"[26658.918903589, 21]",26658.918903589,21
1973,22,"[35821.58933075254, 22]",35821.58933075254,22
1973,23,"[42889.18890571002, 23]",42889.18890571002,23
1973,24,"[56103.348007559274, 24]",56103.348007559274,24
1973,25,"[71127.82460398365, 25]",71127.82460398365,25
1973,26,"[84414.5022400078, 26]",84414.5022400078,26
1973,27,"[73955.54541247083, 27]",73955.54541247083,27
1973,28,"[63084.080236837624, 28]",63084.080236837624,28
1973,29,"[48227.77934106236, 29]",48227.77934106236,29
1973,30,"[60805.58419321143, 30]",60805.58419321143,30
1973,31,"[65718.67539602291, 31]",65718.67539602291,31
1973,32,"[66665.02432172564, 32]",66665.02432172564,32
1973,33,"[74918.15433275526, 33]",74918.15433275526,33
1973,34,"[76888.50179170673, 34]",76888.50179170673,34
1973,35,"[45833.235918036386, 35]",45833.235918036386,35
1973,36,"[57887.376964479954, 36]",57887.376964479954,36
1973,37,"[65516.93324839841, 37]",65516.93324839841,37
1973,38,"[64822.45375596539, 38]",64822.45375596539,38
1973,39,"[73780.9168650398, 39]",73780.9168650398,39
1973,40,"[96424.28025092052, 40]",96424.28025092052,40
1973,41,"[107898.76960078007, 41]",107898.76960078007,41
1973,42,"[109258.2940977499, 42]",109258.2940977499,42
1973,43,"[120741.3408074234, 43]",120741.3408074234,43
1973,44,"[144261.75399670948, 44]",144261.75399670948,44
1973,45,"[134567.3641281306, 45]",134567.3641281306,45
1973,46,"[174197.45286386507, 46]",174197.45286386507,46
1973,47,"[203427.78545442162, 47]",203427.78545442162,47
1974,0,"[6306.0, 0]",6306.0,0
1974,1,"[8063.4822, 1]",8063.4822,1
1974,2,"[9520.55343354, 2]",9520.55343354,2
1974,3,"[8237.182830698808, 3]",8237.182830698808,3
1974,4,"[8148.221256127261, 4]",8148.221256127261,4
1974,5,"[8732.448720191585, 5]",8732.448720191585,5
1974,6,"[10325.247366754531, 6]",10325.247366754531,6
1974,7,"[8774.395212268, 7]",8774.395212268,7
1974,8,"[10025.623969537417, 8]",10025.623969537417,8
1974,9,"[11943.525834909924, 9]",11943.525834909924,9
1974,10,"[12162.092357688776, 10]",12162.092357688776,10
1974,11,"[15528.55952229703, 11]",15528.55952229703,11
1974,12,"[18110.958970855027, 12]",18110.958970855027,12
1974,13,"[18502.155684625493, 13]",18502.155684625493,13
1974,14,"[20796.422989519055, 14]",20796.422989519055,14
1974,15,"[26340.749358524834, 15]",26340.749358524834,15
1974,16,"[24112.321962793634, 16]",24112.321962793634,16
1974,17,"[30386.348137512538, 17]",30386.348137512538,17
1974,18,"[31747.6565340731, 18]",31747.6565340731,18
1974,19,"[33963.6429601514, 19]",33963.6429601514,19
1974,20,"[33545.89015174154, 20]",33545.89015174154,20
1974,21,"[45075.61259689511, 21]",45075.61259689511,21
1974,22,"[53969.030962262514, 22]",53969.030962262514,22
1974,23,"[70596.88940173559, 23]",70596.88940173559,23
1974,24,"[89502.73638352039, 24]",89502.73638352039,24
1974,25,"[106221.847539962, 25]",106221.847539962,25
1974,26,"[93060.9606297607, 26]",93060.9606297607,26
1974,27,"[79380.99941718587, 27]",79380.99941718587,27
1974,28,"[60686.7740544386, 28]",60686.7740544386,28
1974,29,"[76513.8847278362, 29]",76513.8847278362,29
1974,30,"[82696.20661384535, 30]",82696.20661384535,30
1974,31,"[83887.03198908473, 31]",83887.03198908473,31
1974,32,"[94272.24654933342, 32]",94272.24654933342,32
1974,33,"[96751.60663358089, 33]",96751.60663358089,33
1974,34,"[57673.63271427757, 34]",57673.63271427757,34
1974,35,"[72841.79811813257, 35]",72841.79811813257,35
1974,36,"[82442.34711010245, 36]",82442.34711010245,36
1974,37,"[81568.45823073536, 37]",81568.45823073536,37
1974,38,"[92841.21915822299, 38]",92841.21915822299,38
1974,39,"[121334.18931788162, 39]",121334.18931788162,39
1974,40,"[135772.95784670953, 40]",135772.95784670953,40
1974,41,"[137483.69711557808, 41]",137483.69711557808,41
1974,42,"[151933.23368242534, 42]",151933.23368242534,42
1974,43,"[181529.8276037618, 43]",181529.8276037618,43
1974,44,"[169331.02318878903, 44]",169331.02318878903,44
1974,45,"[219199.00951788737, 45]",219199.00951788737,45
1974,46,"[255980.60331498887, 46]",255980.60331498887,46
1975,0,"[12787.0, 0]",12787.0,0
1975,1,"[15097.6109, 1]",15097.6109,1
1975,2,"[13062.452950679999, 2]",13062.452950679999,2
1975,3,"[12921.378458812655, 3]",12921.378458812655,3
1975,4,"[13847.841294309523, 4]",13847.841294309523,4
1975,5,"[16373.68754639158, 5]",16373.68754639158,5
1975,6,"[13914.359676923565, 6]",13914.359676923565,6
1975,7,"[15898.547366852865, 7]",15898.547366852865,7
1975,8,"[18939.93947813182, 8]",18939.93947813182,8
1975,9,"[19286.54037058163, 9]",19286.54037058163,9
1975,10,"[24625.054745158628, 10]",24625.054745158628,10
1975,11,"[28720.201349278508, 11]",28720.201349278508,11
1975,12,"[29340.557698422923, 12]",29340.557698422923,12
1975,13,"[32978.78685302736, 13]",32978.78685302736,13
1975,14,"[41770.93142804446, 14]",41770.93142804446,14
1975,15,"[38237.1106292319, 15]",38237.1106292319,15
1975,16,"[48186.40681495804, 16]",48186.40681495804,16
1975,17,"[50345.15784026816, 17]",50345.15784026816,17
1975,18,"[53859.24985751888, 18]",53859.24985751888,18
1975,19,"[53196.781084271395, 19]",53196.781084271395,19
1975,20,"[71480.51474293547, 20]",71480.51474293547,20
1975,21,"[85583.62030171664, 21]",85583.62030171664,21
1975,22,"[111951.93371667553, 22]",111951.93371667553,22
1975,23,"[141932.66156600125, 23]",141932.66156600125,23
1975,24,"[168445.68274653028, 24]",168445.68274653028,24
1975,25,"[147575.26265423518, 25]",147575.26265423518,25
1975,26,"[125881.69904406261, 26]",125881.69904406261,26
1975,27,"[96236.55891918586, 27]",96236.55891918586,27
1975,28,"[121335.05348530953, 28]",121335.05348530953,28
1975,29,"[131138.92580692255, 29]",131138.92580692255,29
1975,30,"[133027.32633854222, 30]",133027.32633854222,30
1975,31,"[149496.10933925374, 31]",149496.10933925374,31
1975,32,"[153427.85701487612, 32]",153427.85701487612,32
1975,33,"[91458.34556656766, 33]",91458.34556656766,33
1975,34,"[115511.89045057495, 34]",115511.89045057495,34
1975,35,"[130736.35761196073, 35]",130736.35761196073,35
1975,36,"[129350.55222127395, 36]",129350.55222127395,36
1975,37,"[147226.798538254, 37]",147226.798538254,37
1975,38,"[192410.70300964414, 38]",192410.70300964414,38
1975,39,"[215307.57666779179, 39]",215307.57666779179,39
1975,40,"[218020.45213380596, 40]",218020.45213380596,40
1975,41,"[240934.40165306896, 41]",240934.40165306896,41
1975,42,"[287868.42309508676, 42]",287868.42309508676,42
1975,43,"[268523.6650630969, 43]",268523.6650630969,43
1975,44,"[347603.884424179, 44]",347603.884424179,44
1975,45,"[405931.81623055623, 45]",405931.81623055623,45
1976,0,"[11807.0, 0]",11807.0,0
1976,1,"[10215.4164, 1]",10215.4164,1
1976,2,"[10105.08990288, 2]",10105.08990288,2
1976,3,"[10829.624848916495, 3]",10829.624848916495,3
1976,4,"[12804.948421358864, 4]",12804.948421358864,4
1976,5,"[10881.645168470763, 5]",10881.645168470763,5
1976,6,"[12433.367769494693, 6]",12433.367769494693,6
1976,7,"[14811.871023799027, 7]",14811.871023799027,7
1976,8,"[15082.92826353455, 8]",15082.92826353455,8
1976,9,"[19257.882806880913, 9]",19257.882806880913,9
1976,10,"[22460.468717665208, 10]",22460.468717665208,10
1976,11,"[22945.614841966777, 11]",22945.614841966777,11
1976,12,"[25790.871082370657, 12]",25790.871082370657,12
1976,13,"[32666.717312930676, 13]",32666.717312930676,13
1976,14,"[29903.11302825674, 14]",29903.11302825674,14
1976,15,"[37683.903038209144, 15]",37683.903038209144,15
1976,16,"[39372.141894320914, 16]",39372.141894320914,16
1976,17,"[42120.31739854452, 17]",42120.31739854452,17
1976,18,"[41602.237494542416, 18]",41602.237494542416,18
1976,19,"[55900.926521416644, 19]",55900.926521416644,19
1976,20,"[66930.17932409215, 20]",66930.17932409215,20
1976,21,"[87551.36757384494, 21]",87551.36757384494,21
1976,22,"[110997.62381012061, 22]",110997.62381012061,22
1976,23,"[131731.97993785114, 23]",131731.97993785114,23
1976,24,"[115410.38762355139, 24]",115410.38762355139,24
1976,25,"[98445.06064288934, 25]",98445.06064288934,25
1976,26,"[75261.2488614889, 26]",75261.2488614889,26
1976,27,"[94889.3825645652, 27]",94889.3825645652,27
1976,28,"[102556.44467578207, 28]",102556.44467578207,28
1976,29,"[104033.25747911334, 29]",104033.25747911334,29
1976,30,"[116912.57475502757, 30]",116912.57475502757,30
1976,31,"[119987.3754710848, 31]",119987.3754710848,31
1976,32,"[71524.47451831365, 32]",71524.47451831365,32
1976,33,"[90335.41131663014, 33]",90335.41131663014,33
1976,34,"[102241.618528162, 34]",102241.618528162,34
1976,35,"[101157.85737176349, 35]",101157.85737176349,35
1976,36,"[115137.8732605412, 36]",115137.8732605412,36
1976,37,"[150473.68656420129, 37]",150473.68656420129,37
1976,38,"[168380.05526534125, 38]",168380.05526534125,38
1976,39,"[170501.64396168455, 39]",170501.64396168455,39
1976,40,"[188421.36674205758, 40]",188421.36674205758,40
1976,41,"[225125.8489834104, 41]",225125.8489834104,41
1976,42,"[209997.39193172523, 42]",209997.39193172523,42
1976,43,"[271841.6238556183, 43]",271841.6238556183,43
1976,44,"[317456.64833859104, 44]",317456.64833859104,44
1977,0,"[8652.0, 0]",8652.0,0
1977,1,"[8558.5584, 1]",8558.5584,1
1977,2,"[9172.20703728, 2]",9172.20703728,2
1977,3,"[10845.217600879872, 3]",10845.217600879872,3
1977,4,"[9216.265917227716, 4]",9216.265917227716,4
1977,5,"[10530.505437024389, 5]",10530.505437024389,5
1977,6,"[12544.991127127154, 6]",12544.991127127154,6
1977,7,"[12774.564464753581, 7]",12774.564464753581,7
1977,8,"[16310.563908597373, 8]",16310.563908597373,8
1977,9,"[19023.010686597117, 9]",19023.010686597117,9
1977,10,"[19433.907717427614, 10]",19433.907717427614,10
1977,11,"[21843.712274388636, 11]",21843.712274388636,11
1977,12,"[27667.245966740647, 12]",27667.245966740647,12
1977,13,"[25326.59695795439, 13]",25326.59695795439,13
1977,14,"[31916.57748641412, 14]",31916.57748641412,14
1977,15,"[33346.440157805475, 15]",33346.440157805475,15
1977,16,"[35674.0216808203, 16]",35674.0216808203,16
1977,17,"[35235.23121414621, 17]",35235.23121414621,17
1977,18,"[47345.58018244826, 18]",47345.58018244826,18
1977,19,"[56686.86315244531, 19]",56686.86315244531,19
1977,20,"[74152.08568971371, 20]",74152.08568971371,20
1977,21,"[94010.01423741905, 21]",94010.01423741905,21
1977,22,"[111571.08489696893, 22]",111571.08489696893,22
1977,23,"[97747.42747823447, 23]",97747.42747823447,23
1977,24,"[83378.555638934, 24]",83378.555638934,24
1977,25,"[63742.90578596505, 25]",63742.90578596505,25
1977,26,"[80367.05561494474, 26]",80367.05561494474,26
1977,27,"[86860.71370863228, 27]",86860.71370863228,27
1977,28,"[88111.50798603658, 28]",88111.50798603658,28
1977,29,"[99019.7126747079, 29]",99019.7126747079,29
1977,30,"[101623.93111805271, 30]",101623.93111805271,30
1977,31,"[60578.02533947123, 31]",60578.02533947123,31
1977,32,"[76510.04600375216, 32]",76510.04600375216,32
1977,33,"[86594.07006704669, 33]",86594.07006704669,33
1977,34,"[85676.172924336, 34]",85676.172924336,34
1977,35,"[97516.62002247924, 35]",97516.62002247924,35
1977,36,"[127444.47070737812, 36]",127444.47070737812,36
1977,37,"[142610.3627215561, 37]",142610.3627215561,37
1977,38,"[144407.2532918477, 38]",144407.2532918477,38
1977,39,"[159584.4556128209, 39]",159584.4556128209,39
1977,40,"[190671.50756619842, 40]",190671.50756619842,40
1977,41,"[177858.38225774988, 41]",177858.38225774988,41
1977,42,"[230237.6758326572, 42]",230237.6758326572,42
1977,43,"[268871.55783737707, 43]",268871.55783737707,43
1978,0,"[9892.0, 0]",9892.0,0
1978,1,"[10601.2564, 1]",10601.2564,1
1978,2,"[12534.92556736, 2]",12534.92556736,2
1978,3,"[10652.179747142527, 3]",10652.179747142527,3
1978,4,"[12171.180579085052, 4]",12171.180579085052,4
1978,5,"[14499.527423864023, 5]",14499.527423864023,5
1978,6,"[14764.868775720735, 6]",14764.868775720735,6
1978,7,"[18851.784452840235, 7]",18851.784452840235,7
1978,8,"[21986.836207347566, 8]",21986.836207347566,8
1978,9,"[22461.751869426273, 9]",22461.751869426273,9
1978,10,"[25247.00910123513, 10]",25247.00910123513,10
1978,11,"[31977.861727624415, 11]",31977.861727624415,11
1978,12,"[29272.53462546739, 12]",29272.53462546739,12
1978,13,"[36889.248135014, 13]",36889.248135014,13
1978,14,"[38541.886451462626, 14]",38541.886451462626,14
1978,15,"[41232.110125774714, 15]",41232.110125774714,15
1978,16,"[40724.95517122769, 16]",40724.95517122769,16
1978,17,"[54722.12226357865, 17]",54722.12226357865,17
1978,18,"[65518.796986182715, 18]",65518.796986182715,18
1978,19,"[85705.13833762561, 19]",85705.13833762561,19
1978,20,"[108656.97438444175, 20]",108656.97438444175,20
1978,21,"[128954.09719945547, 21]",128954.09719945547,21
1978,22,"[112976.68455644294, 22]",112976.68455644294,22
1978,23,"[96369.11192664583, 23]",96369.11192664583,23
1978,24,"[73674.18606792073, 24]",73674.18606792073,24
1978,25,"[92888.41379443445, 25]",92888.41379443445,25
1978,26,"[100393.79762902476, 26]",100393.79762902476,26
1978,27,"[101839.46831488272, 27]",101839.46831488272,27
1978,28,"[114447.1944922652, 28]",114447.1944922652,28
1978,29,"[117457.15570741177, 29]",117457.15570741177,29
1978,30,"[70016.21051718816, 30]",70016.21051718816,30
1978,31,"[88430.47388320864, 31]",88430.47388320864,31
1978,32,"[100085.61034101555, 32]",100085.61034101555,32
1978,33,"[99024.70287140079, 33]",99024.70287140079,33
1978,34,"[112709.91680822837, 34]",112709.91680822837,34
1978,35,"[147300.59027667367, 35]",147300.59027667367,35
1978,36,"[164829.36051959783, 36]",164829.36051959783,36
1978,37,"[166906.21046214475, 37]",166906.21046214475,37
1978,38,"[184448.05318171615, 38]",184448.05318171615,38
1978,39,"[220378.53394151447, 39]",220378.53394151447,39
1978,40,"[205569.0964606447, 40]",205569.0964606447,40
1978,41,"[266109.19536830456, 41]",266109.19536830456,41
1978,42,"[310762.3183511061, 42]",310762.3183511061,42
1979,0,"[10717.0, 0]",10717.0,0
1979,1,"[12671.7808, 1]",12671.7808,1
1979,2,"[10768.47932384, 2]",10768.47932384,2
1979,3,"[12304.064475419584, 3]",12304.064475419584,3
1979,4,"[14657.83200956735, 4]",14657.83200956735,4
1979,5,"[14926.070335342432, 5]",14926.070335342432,5
1979,6,"[19057.606604165216, 6]",19057.606604165216,6
1979,7,"[22226.88658243789, 7]",22226.88658243789,7
1979,8,"[22706.98733261855, 8]",22706.98733261855,8
1979,9,"[25522.65376186325, 9]",25522.65376186325,9
1979,10,"[32326.993254775993, 10]",32326.993254775993,10
1979,11,"[29592.129625421945, 11]",29592.129625421945,11
1979,12,"[37292.001753956734, 12]",37292.001753956734,12
1979,13,"[38962.683432533995, 13]",38962.683432533995,13
1979,14,"[41682.27873612487, 14]",41682.27873612487,14
1979,15,"[41169.58670767053, 15]",41169.58670767053,15
1979,16,"[55319.573659096895, 16]",55319.573659096895,16
1979,17,"[66234.12554203671, 17]",66234.12554203671,17
1979,18,"[86640.85962153821, 18]",86640.85962153821,18
1979,19,"[109843.28182818614, 19]",109843.28182818614,19
1979,20,"[130362.00687369131, 20]",130362.00687369131,20
1979,21,"[114210.15422204096, 21]",114210.15422204096,21
1979,22,"[97421.26155140094, 22]",97421.26155140094,22
1979,23,"[74478.55445604603, 23]",74478.55445604603,23
1979,24,"[93902.56145818283, 24]",93902.56145818283,24
1979,25,"[101489.88842400399, 25]",101489.88842400399,25
1979,26,"[102951.34281730965, 26]",102951.34281730965,26
1979,27,"[115696.71905809258, 27]",115696.71905809258,27
1979,28,"[118739.54276932041, 28]",118739.54276932041,28
1979,29,"[70780.6414447919, 29]",70780.6414447919,29
1979,30,"[89395.95014477216, 30]",89395.95014477216,30
1979,31,"[101178.33637385312, 31]",101178.33637385312,31
1979,32,"[100105.84600829027, 32]",100105.84600829027,32
1979,33,"[113940.47392663598, 33]",113940.47392663598,33
1979,34,"[148908.80537472057, 34]",148908.80537472057,34
1979,35,"[166628.95321431232, 35]",166628.95321431232,35
1979,36,"[168728.47802481265, 36]",168728.47802481265,36
1979,37,"[186461.84106522045, 37]",186461.84106522045,37
1979,38,"[222784.6077047254, 38]",222784.6077047254,38
1979,39,"[207813.48206696787, 39]",207813.48206696787,39
1979,40,"[269014.5525356899, 40]",269014.5525356899,40
1979,41,"[314155.19445117866, 41]",314155.19445117866,41
1980,0,"[11824.0, 0]",11824.0,0
1980,1,"[10048.0352, 1]",10048.0352,1
1980,2,"[11480.88501952, 2]",11480.88501952,2
1980,3,"[13677.178323754175, 3]",13677.178323754175,3
1980,4,"[13927.470687078876, 4]",13927.470687078876,4
1980,5,"[17782.594573262308, 5]",17782.594573262308,5
1980,6,"[20739.84005079583, 6]",20739.84005079583,6
1980,7,"[21187.82059589302, 7]",21187.82059589302,7
1980,8,"[23815.110349783754, 8]",23815.110349783754,8
1980,9,"[30164.218769036102, 9]",30164.218769036102,9
1980,10,"[27612.325861175646, 10]",27612.325861175646,10
1980,11,"[34797.05305025355, 11]",34797.05305025355,11
1980,12,"[36355.96102690491, 12]",36355.96102690491,12
1980,13,"[38893.60710658287, 13]",38893.60710658287,13
1980,14,"[38415.2157391719, 14]",38415.2157391719,14
1980,15,"[51618.525388725284, 15]",51618.525388725284,15
1980,16,"[61802.860447920786, 16]",61802.860447920786,16
1980,17,"[80844.32175192518, 17]",80844.32175192518,17
1980,18,"[102494.43111709075, 18]",102494.43111709075,18
1980,19,"[121640.3908497633, 19]",121640.3908497633,19
1980,20,"[106569.14642347762, 20]",106569.14642347762,20
1980,21,"[90903.4818992264, 21]",90903.4818992264,21
1980,22,"[69495.71191195858, 22]",69495.71191195858,22
1980,23,"[87620.19357859738, 23]",87620.19357859738,23
1980,24,"[94699.90521974805, 24]",94699.90521974805,24
1980,25,"[96063.58385491242, 25]",96063.58385491242,25
1980,26,"[107956.25553615057, 26]",107956.25553615057,26
1980,27,"[110795.50505675132, 27]",110795.50505675132,27
1980,28,"[66045.20056432947, 28]",66045.20056432947,28
1980,29,"[83415.08831274812, 29]",83415.08831274812,29
1980,30,"[94409.19695236832, 30]",94409.19695236832,30
1980,31,"[93408.45946467321, 31]",93408.45946467321,31
1980,32,"[106317.50856269104, 32]",106317.50856269104,32
1980,33,"[138946.35194058093, 33]",138946.35194058093,33
1980,34,"[155480.96782151007, 34]",155480.96782151007,34
1980,35,"[157440.0280160611, 35]",157440.0280160611,35
1980,36,"[173986.9749605491, 36]",173986.9749605491,36
1980,37,"[207879.63768286406, 37]",207879.63768286406,37
1980,38,"[193910.1260305756, 38]",193910.1260305756,38
1980,39,"[251016.6581465801, 39]",251016.6581465801,39
1980,40,"[293137.25338357623, 40]",293137.25338357623,40
1981,0,"[8498.0, 0]",8498.0,0
1981,1,"[9709.8148, 1]",9709.8148,1
1981,2,"[11567.30237124, 2]",11567.30237124,2
1981,3,"[11778.984004633692, 3]",11778.984004633692,3
1981,4,"[15039.406777116299, 4]",15039.406777116299,4
1981,5,"[17540.46012415074, 5]",17540.46012415074,5
1981,6,"[17919.334062832397, 6]",17919.334062832397,6
1981,7,"[20141.331486623614, 7]",20141.331486623614,7
1981,8,"[25511.01046095747, 8]",25511.01046095747,8
1981,9,"[23352.778975960468, 9]",23352.778975960468,9
1981,10,"[29429.17206550538, 10]",29429.17206550538,10
1981,11,"[30747.598974040022, 11]",30747.598974040022,11
1981,12,"[32893.78138242802, 12]",32893.78138242802,12
1981,13,"[32489.18787142415, 13]",32489.18787142415,13
1981,14,"[43655.72174283263, 14]",43655.72174283263,14
1981,15,"[52268.99564269351, 15]",52268.99564269351,15
1981,16,"[68373.07320020738, 16]",68373.07320020738,16
1981,17,"[86683.38220322292, 17]",86683.38220322292,17
1981,18,"[102875.83799878496, 18]",102875.83799878496,18
1981,19,"[90129.5216707355, 19]",90129.5216707355,19
1981,20,"[76880.48198513738, 20]",76880.48198513738,20
1981,21,"[58775.128477637525, 21]",58775.128477637525,21
1981,22,"[74103.68198460538, 22]",74103.68198460538,22
1981,23,"[80091.2594889615, 23]",80091.2594889615,23
1981,24,"[81244.57362560254, 24]",81244.57362560254,24
1981,25,"[91302.65184045213, 25]",91302.65184045213,25
1981,26,"[93703.91158385602, 26]",93703.91158385602,26
1981,27,"[55856.90169513658, 27]",55856.90169513658,27
1981,28,"[70547.2668409575, 28]",70547.2668409575,28
1981,29,"[79845.3966105957, 29]",79845.3966105957,29
1981,30,"[78999.03540652338, 30]",78999.03540652338,30
1981,31,"[89916.70209970491, 31]",89916.70209970491,31
1981,32,"[117512.13797410435, 32]",117512.13797410435,32
1981,33,"[131496.08239302278, 33]",131496.08239302278,33
1981,34,"[133152.93303117488, 34]",133152.93303117488,34
1981,35,"[147147.30629275137, 35]",147147.30629275137,35
1981,36,"[175811.60155857934, 36]",175811.60155857934,36
1981,37,"[163997.0619338428, 37]",163997.0619338428,37
1981,38,"[212294.19667335952, 38]",212294.19667335952,38
1981,39,"[247917.16287514925, 39]",247917.16287514925,39
1982,0,"[11426.0, 0]",11426.0,0
1982,1,"[13611.7938, 1]",13611.7938,1
1982,2,"[13860.88962654, 2]",13860.88962654,2
1982,3,"[17697.58387516627, 3]",17697.58387516627,3
1982,4,"[20640.69207360642, 4]",20640.69207360642,4
1982,5,"[21086.53102239632, 5]",21086.53102239632,5
1982,6,"[23701.260869173464, 6]",23701.260869173464,6
1982,7,"[30020.017016895108, 7]",30020.017016895108,7
1982,8,"[27480.323577265783, 8]",27480.323577265783,8
1982,9,"[34630.70377207034, 9]",34630.70377207034,9
1982,10,"[36182.15930105909, 10]",36182.15930105909,10
1982,11,"[38707.674020273014, 11]",38707.674020273014,11
1982,12,"[38231.56962982366, 12]",38231.56962982366,12
1982,13,"[51371.76011159405, 13]",51371.76011159405,13
1982,14,"[61507.40838161155, 14]",61507.40838161155,14
1982,15,"[80457.84090398607, 15]",80457.84090398607,15
1982,16,"[102004.45069807355, 16]",102004.45069807355,16
1982,17,"[121058.88208847368, 17]",121058.88208847368,17
1982,18,"[106059.68659771178, 18]",106059.68659771178,18
1982,19,"[90468.91266784816, 19]",90468.91266784816,19
1982,20,"[69163.48373456992, 20]",69163.48373456992,20
1982,21,"[87201.32029254574, 21]",87201.32029254574,21
1982,22,"[94247.18697218344, 22]",94247.18697218344,22
1982,23,"[95604.34646458288, 23]",95604.34646458288,23
1982,24,"[107440.16455689823, 24]",107440.16455689823,24
1982,25,"[110265.84088474466, 25]",110265.84088474466,25
1982,26,"[65729.4677513963, 26]",65729.4677513963,26
1982,27,"[83016.31777001353, 27]",83016.31777001353,27
1982,28,"[93957.8684521013, 28]",93957.8684521013,28
1982,29,"[92961.91504650904, 29]",92961.91504650904,29
1982,30,"[105809.25170593658, 30]",105809.25170593658,30
1982,31,"[138282.11105448852, 31]",138282.11105448852,31
1982,32,"[154737.68226997263, 32]",154737.68226997263,32
1982,33,"[156687.3770665743, 33]",156687.3770665743,33
1982,34,"[173155.22039627127, 34]",173155.22039627127,34
1982,35,"[206885.85732946492, 35]",206885.85732946492,35
1982,36,"[192983.12771692488, 36]",192983.12771692488,36
1982,37,"[249816.65882955925, 37]",249816.65882955925,37
1982,38,"[291735.8941811593, 38]",291735.8941811593,38
1983,0,"[11913.0, 0]",11913.0,0
1983,1,"[12131.0079, 1]",12131.0079,1
1983,2,"[15488.87088672, 2]",15488.87088672,2
1983,3,"[18064.670115181536, 3]",18064.670115181536,3
1983,4,"[18454.866989669456, 4]",18454.866989669456,4
1983,5,"[20743.270496388468, 5]",20743.270496388468,5
1983,6,"[26273.426410725635, 6]",26273.426410725635,6
1983,7,"[24050.694536378247, 7]",24050.694536378247,7
1983,8,"[30308.68525474387, 8]",30308.68525474387,8
1983,9,"[31666.514354156392, 9]",31666.514354156392,9
1983,10,"[33876.83705607651, 10]",33876.83705607651,10
1983,11,"[33460.15196028677, 11]",33460.15196028677,11
1983,12,"[44960.406189037334, 12]",44960.406189037334,12
1983,13,"[53831.0943301344, 13]",53831.0943301344,13
1983,14,"[70416.4544932488, 14]",70416.4544932488,14
1983,15,"[89273.98100654084, 15]",89273.98100654084,15
1983,16,"[105950.36065856267, 16]",105950.36065856267,16
1983,17,"[92823.11097296675, 17]",92823.11097296675,17
1983,18,"[79178.11365994065, 18]",79178.11365994065,18
1983,19,"[60531.66789302463, 19]",60531.66789302463,19
1983,20,"[76318.32687952544, 20]",76318.32687952544,20
1983,21,"[82484.8476913911, 21]",82484.8476913911,21
1983,22,"[83672.62949814713, 22]",83672.62949814713,22
1983,23,"[94031.30103001774, 23]",94031.30103001774,23
1983,24,"[96504.3242471072, 24]",96504.3242471072,24
1983,25,"[57526.22768370061, 25]",57526.22768370061,25
1983,26,"[72655.62556451387, 26]",72655.62556451387,26
1983,27,"[82231.6370139168, 27]",82231.6370139168,27
1983,28,"[81359.98166156928, 28]",81359.98166156928,28
1983,29,"[92603.93112719816, 29]",92603.93112719816,29
1983,30,"[121024.07759013528, 30]",121024.07759013528,30
1983,31,"[135425.94282336137, 31]",135425.94282336137,31
1983,32,"[137132.30970293572, 32]",137132.30970293572,32
1983,33,"[151544.91545271425, 33]",151544.91545271425,33
1983,34,"[181065.864982903, 34]",181065.864982903,34
1983,35,"[168898.23885605193, 35]",168898.23885605193,35
1983,36,"[218638.77019915922, 36]",218638.77019915922,36
1983,37,"[255326.35583857814, 37]",255326.35583857814,37
1984,0,"[10183.0, 0]",10183.0,0
1984,1,"[13001.6544, 1]",13001.6544,1
1984,2,"[15163.82952672, 2]",15163.82952672,2
1984,3,"[15491.368244497151, 3]",15491.368244497151,3
1984,4,"[17412.297906814798, 4]",17412.297906814798,4
1984,5,"[22054.416528771624, 5]",22054.416528771624,5
1984,6,"[20188.612890437544, 6]",20188.612890437544,6
1984,7,"[25441.689964529392, 7]",25441.689964529392,7
